,Unnamed: 0,Institution,Title,Department,STEM,NON-STEM,Ethnea,Genni,AdjSalary,PostdocNum,Associate,Intern,Fellow,Clinical,Trainee,Researcher,Scholar,Senior,Faculty,Assistant,Teaching,NIH_grants,NIH_order,State
12905,12905,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12906,12906,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12907,12907,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12908,12908,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12909,12909,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12910,12910,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12911,12911,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12912,12912,Wayne State University,Post-Doc Fellow,,,,False,False,40000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12913,12913,Wayne State University,Post-Doc Fellow,,,,False,False,40395,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12914,12914,Wayne State University,Post-Doc Fellow,,,,False,False,40800,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12915,12915,Wayne State University,Post-Doc Fellow,,,,False,False,40800,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12916,12916,Wayne State University,Post-Doc Fellow,,,,False,False,41000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12917,12917,Wayne State University,Post-Doc Fellow,,,,False,False,41208,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12918,12918,Wayne State University,Post-Doc Fellow,,,,False,False,41626,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12919,12919,Wayne State University,Post-Doc Fellow,,,,False,False,42000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12920,12920,Wayne State University,Post-Doc Fellow,,,,False,False,42000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12921,12921,Wayne State University,Post-Doc Fellow,,,,False,False,42358,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12922,12922,Wayne State University,Post-Doc Fellow,,,,False,False,42840,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12923,12923,Wayne State University,Post-Doc Fellow,,,,False,False,42840,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12924,12924,Wayne State University,Post-Doc Fellow,,,,False,False,43061,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12925,12925,Wayne State University,Post-Doc Fellow,,,,False,False,43680,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12926,12926,Wayne State University,Post-Doc Fellow,,,,False,False,43680,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12927,12927,Wayne State University,Post-Doc Fellow,,,,False,False,43680,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12928,12928,Wayne State University,Post-Doc Fellow,,,,False,False,43680,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12929,12929,Wayne State University,Post-Doc Fellow,,,,False,False,43692,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12930,12930,Wayne State University,Post-Doc Fellow,,,,False,False,43692,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12931,12931,Wayne State University,Post-Doc Fellow,,,,False,False,43692,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12932,12932,Wayne State University,Post-Doc Fellow,,,,False,False,44000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12933,12933,Wayne State University,Post-Doc Fellow,,,,False,False,44000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12934,12934,Wayne State University,Post-Doc Fellow,,,,False,False,44554,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12935,12935,Wayne State University,Post-Doc Fellow,,,,False,False,44735,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12936,12936,Wayne State University,Post-Doc Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12937,12937,Wayne State University,Post-Doc Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12938,12938,Wayne State University,Post-Doc Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12939,12939,Wayne State University,Post-Doc Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12940,12940,Wayne State University,Postdoctoral Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12941,12941,Wayne State University,Post-Doc Fellow,,,,False,False,45000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12942,12942,Wayne State University,Post-Doc Fellow,,,,False,False,45016,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12943,12943,Wayne State University,Post-Doc Fellow,,,,False,False,46000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12944,12944,Wayne State University,Post-Doc Fellow,,,,False,False,46000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12945,12945,Wayne State University,Post-Doc Fellow,,,,False,False,46000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12946,12946,Wayne State University,Post-Doc Fellow,,,,False,False,46125,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12947,12947,Wayne State University,Post-Doc Fellow,,,,False,False,46974,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12948,12948,Wayne State University,Post-Doc Fellow,,,,False,False,47268,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12949,12949,Wayne State University,Post-Doc Fellow,,,,False,False,47268,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12950,12950,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12951,12951,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12952,12952,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12953,12953,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12954,12954,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12955,12955,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12956,12956,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12957,12957,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12958,12958,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12959,12959,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12960,12960,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12961,12961,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12962,12962,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12963,12963,Wayne State University,Post-Doc Fellow,,,,False,False,47476,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12964,12964,Wayne State University,Post-Doc Fellow,,,,False,False,47500,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12965,12965,Wayne State University,Post-Doc Fellow,,,,False,False,47750,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12966,12966,Wayne State University,Post-Doc Fellow,,,,False,False,47754,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12967,12967,Wayne State University,Post-Doc Fellow,,,,False,False,47840,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12968,12968,Wayne State University,Post-Doc Fellow,,,,False,False,47940,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12969,12969,Wayne State University,Post-Doc Fellow,,,,False,False,48000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12970,12970,Wayne State University,Post-Doc Fellow,,,,False,False,48000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12971,12971,Wayne State University,Post-Doc Fellow,,,,False,False,48500,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12972,12972,Wayne State University,Post-Doc Fellow,,,,False,False,49153,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12973,12973,Wayne State University,Post Doc Fellow,,,,False,False,49680,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12974,12974,Wayne State University,Post-Doc Fellow,,,,False,False,49980,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12975,12975,Wayne State University,Post-Doc Fellow,,,,False,False,50000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12976,12976,Wayne State University,Post Doctoral Fellow,,,,False,False,50000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12977,12977,Wayne State University,Post-Doc Fellow,,,,False,False,50000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12978,12978,Wayne State University,Post-Doc Fellow,,,,False,False,50000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12979,12979,Wayne State University,Post-Doc Fellow,,,,False,False,51000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12980,12980,Wayne State University,Post-Doc Fellow,,,,False,False,52020,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12981,12981,Wayne State University,Post-Doc Fellow,,,,False,False,52900,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12982,12982,Wayne State University,Post-Doc Fellow,,,,False,False,53040,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12983,12983,Wayne State University,Post-Doc Fellow,,,,False,False,54000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12984,12984,Wayne State University,Post-Doc Fellow,,,,False,False,55427,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12985,12985,Wayne State University,Post-Doc Fellow,,,,False,False,56000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12986,12986,Wayne State University,Post-Doc Fellow,,,,False,False,57690,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12987,12987,Wayne State University,Post-Doc Fellow,,,,False,False,58798,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12988,12988,Wayne State University,Post-Doc Fellow,,,,False,False,62220,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12989,12989,Wayne State University,Post-Doc Fellow,,,,False,False,65000,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12990,12990,Wayne State University,Post-Doc Fellow,,,,False,False,71400,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12991,12991,Wayne State University,Post-Doc Fellow,,,,False,False,74800,111,0,0,1,0,0,0,0,0,0,0,0,54715110,24,MI
12992,12992,San Antonio,POSTDOCTORAL FELLOW,URBAN PLANNING,,,CHINESE,-,9844,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
12993,12993,San Antonio,Research Fellow,COE BIOMEDICAL ENGINEERING,,,HUNGARIAN-ARAB,F,13252,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
12994,12994,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,JAPANESE-HISPANIC,M,18000,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
12995,12995,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,18002,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
12996,12996,San Antonio,Reseach Sci Assoc IV,COS CHEMISTRY,,,TURKISH-ARAB,M,19200,76,1,0,0,0,0,1,0,0,0,0,0,,0,TX
12997,12997,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,HISPANIC,F,23336,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
12998,12998,San Antonio,POSTDOCTORAL FELLOW,COEHD ACAD TEACHER EXCELLENCE,,,HISPANIC,F,25000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
12999,12999,San Antonio,POSTDOCTORAL FELLOW,COS PHYSICS & ASTRONOMY,,,DUTCH-GERMAN,M,26254,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13000,13000,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,ENGLISH,F,28000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13001,13001,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,28000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13002,13002,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,28000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13003,13003,San Antonio,RESEARCH FELLOW,SO TX CTR EMERG INFECT DISEASE,,,ENGLISH,M,30000,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13004,13004,San Antonio,POSTDOCTORAL FELLOW,COEHD HEALTH & KINESIOLOGY,,,CHINESE,F,31500,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13005,13005,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,INDIAN,F,32000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13006,13006,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,INDIAN,M,32000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13007,13007,San Antonio,POSTDOCTORAL FELLOW,COE ELECTRICAL ENGINEERING,,,SLAV-INDIAN,-,32400,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13008,13008,San Antonio,POSTDOCTORAL FELLOW,COE CIVIL ENGINEERING,,,ENGLISH,M,34000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13009,13009,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,34000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13010,13010,San Antonio,RESEARCH FELLOW,COE Biomedcial Engineering,,,INDIAN,F,34360,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13011,13011,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,HISPANIC,M,35618,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13012,13012,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,36000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13013,13013,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,SLAV,M,36000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13014,13014,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,36500,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13015,13015,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,-,37000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13016,13016,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,CHINESE,F,37000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13017,13017,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,HISPANIC,M,38000,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13018,13018,San Antonio,POSTDOCTORAL FELLOW,COE CIVIL ENGINEERING,,,HISPANIC,F,40000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13019,13019,San Antonio,POSTDOCTORAL FELLOW,COS COMPUTER SCIENCE,,,CHINESE,-,40500,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13020,13020,San Antonio,RESEARCH FELLOW,COE OCI,,,ENGLISH,M,41600,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13021,13021,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,HISPANIC,F,42000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13022,13022,San Antonio,POSTDOCTORAL FELLOW,NEUROSCIENCES INSTITUTE,,,ARAB,M,42000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13023,13023,San Antonio,POSTDOCTORAL FELLOW,COE MECHANICAL ENGINEERING,,,CHINESE,M,42000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13024,13024,San Antonio,POSTDOCTORAL FELLOW,COE MECHANICAL ENGINEERING,,,CHINESE,-,42000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13025,13025,San Antonio,POSTDOCTORAL FELLOW,COE MECHANICAL ENGINEERING,,,CHINESE,-,42700,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13026,13026,San Antonio,POSTDOCTORAL FELLOW,NEUROSCIENCES INSTITUTE,,,FRENCH,F,43692,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13027,13027,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,ENGLISH-FRENCH,F,44000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13028,13028,San Antonio,POSTDOCTORAL FELLOW,NEUROSCIENCES INSTITUTE,,,HISPANIC,-,44338,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13029,13029,San Antonio,POSTDOCTORAL FELLOW,COLFA ANTHROPOLOGY,,,SLAV,F,45000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13030,13030,San Antonio,POSTDOCTORAL FELLOW,COLFA ANTHROPOLOGY,,,ENGLISH,M,45000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13031,13031,San Antonio,POSTDOCTORAL FELLOW,COE MECHANICAL ENGINEERING,,,ARAB,F,46000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13032,13032,San Antonio,Research Scientist,COS PHYSICS & ASTRONOMY,,,HISPANIC,M,46800,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13033,13033,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,CHINESE-ISRAELI,F,47476,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13034,13034,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,CHINESE,-,47586,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13035,13035,San Antonio,POSTDOCTORAL FELLOW,SO TX CTR EMERG INFECT DISEASE,,,HISPANIC,F,48000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13036,13036,San Antonio,POSTDOCTORAL FELLOW,COE MECHANICAL ENGINEERING,,,INDIAN,M,48500,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13037,13037,San Antonio,POSTDOCTORAL FELLOW,SO TX CTR EMERG INFECT DISEASE,,,INDIAN,-,50000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13038,13038,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,SLAV,M,50000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13039,13039,San Antonio,POSTDOCTORAL FELLOW,COS BIOLOGY,,,HISPANIC,M,56376,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13040,13040,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,HISPANIC,M,56400,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13041,13041,San Antonio,POSTDOCTORAL FELLOW,COE CIVIL ENGINEERING,,,ARAB,-,57013,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13042,13042,San Antonio,RESEARCH FELLOW,COE Civil Engineering,,,GERMAN,F,57200,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13043,13043,San Antonio,POSTDOCTORAL FELLOW,COS COMPUTER SCIENCE,,,CHINESE-KOREAN,-,60000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13044,13044,San Antonio,RESEARCH FELLOW,COE Dean's Office,,,HISPANIC,F,65000,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13045,13045,San Antonio,POSTDOCTORAL FELLOW,COS COMPUTER SCIENCE,,,ITALIAN-ENGLISH,M,65000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13046,13046,San Antonio,Research Scientist,COS CHEMISTRY,,,KOREAN,-,65000,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13047,13047,San Antonio,Research Fellow,COS PHYSICS & ASTRONOMY,,,ENGLISH,M,66550,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13048,13048,San Antonio,Special Research Assoc,CENTER FOR DRUG DISCOVERY,,,CHINESE,-,67500,76,1,0,0,0,0,1,0,0,0,0,0,,0,TX
13049,13049,San Antonio,POSTDOCTORAL FELLOW,COS CHEMISTRY,,,ENGLISH,M,75000,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13050,13050,San Antonio,Special Research Assoc,COS PHYSICS & ASTRONOMY,,,HISPANIC,F,77175,76,1,0,0,0,0,1,0,0,0,0,0,,0,TX
13051,13051,San Antonio,Research Fellow,COE ELECTRICAL ENGINEERING,,,HISPANIC,M,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13052,13052,San Antonio,POSTDOCTORAL FELLOW,COS PHYSICS & ASTRONOMY,,,HISPANIC,M,0,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13053,13053,San Antonio,Research Affiliate Post Doc,COS CHEMISTRY,,,CHINESE,-,0,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13054,13054,San Antonio,Research Affiliate Post Doc,COS CHEMISTRY,,,KOREAN,M,0,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13055,13055,San Antonio,Research Affiliate Post Doc,COS CHEMISTRY,,,CHINESE,-,0,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13056,13056,San Antonio,Research Fellow,COE ELECTRICAL ENGINEERING,,,HISPANIC,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13057,13057,San Antonio,Research Fellow,COS COMPUTER SCIENCE,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13058,13058,San Antonio,Research Fellow,COS GEOLOGICAL SCIENCE,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13059,13059,San Antonio,Research Affiliate Post Doc,COS CHEMISTRY,,,JAPANESE,M,0,76,0,0,0,0,0,1,0,0,0,0,0,,0,TX
13060,13060,San Antonio,Research Fellow,COE CIVIL ENGINEERING,,,CHINESE,M,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13061,13061,San Antonio,Research Fellow,COS CHEMISTRY,,,INDIAN,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13062,13062,San Antonio,Research Fellow,COE ELECTRICAL ENGINEERING,,,CHINESE,M,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13063,13063,San Antonio,Research Fellow,COS CHEMISTRY,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13064,13064,San Antonio,Research Fellow,COS CHEMISTRY,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13065,13065,San Antonio,Research Fellow,COS GEOLOGICAL SCIENCE,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13066,13066,San Antonio,Research Fellow,COS GEOLOGICAL SCIENCE,,,CHINESE,-,0,76,0,0,1,0,0,1,0,0,0,0,0,,0,TX
13067,13067,San Antonio,POSTDOCTORAL FELLOW,COE ELECTRICAL ENGINEERING,,,ARAB,F,0,76,0,0,1,0,0,0,0,0,0,0,0,,0,TX
13068,13068,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Micro and Nanotechnology Lab,,,KOREAN,-,48044.8,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13069,13069,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Aerospace Engineering,,,ENGLISH,M,60000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13070,13070,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Institute for Genomic Biology,,,ENGLISH,F,43050,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13071,13071,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Coordinated Science Lab,,,SLAV-ENGLISH,M,50000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13072,13072,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Materials Science & Engineerng,,,KOREAN,M,42857.142857142855,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13073,13073,University of Illinois Urbana-Champaign,PostDoc Res Assoc,IL Natural History Survey,,,ENGLISH-HISPANIC,F,43050,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13074,13074,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Psychology,,,ITALIAN,F,55231.57894736842,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13075,13075,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Institute for Genomic Biology,,,CHINESE,-,37777.77777777778,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13076,13076,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Civil & Environmental Eng,,,KOREAN,M,60382.97872340426,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13077,13077,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Coordinated Science Lab,,,CHINESE,F,50000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13078,13078,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Chemical & Biomolecular Engr,,,CHINESE,-,40000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13079,13079,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Coordinated Science Lab,,,ARAB,-,45000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13080,13080,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Physics,,,ENGLISH,M,50000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13081,13081,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Institute for Genomic Biology,,,GERMAN-ENGLISH,M,50000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13082,13082,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Physics,,,NORDIC-KOREAN,-,50640,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13083,13083,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Physics,,,GERMAN,M,53160,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13084,13084,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Geology,,,DUTCH,M,55000,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13085,13085,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Computer Science,,,SLAV,M,63037.5,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
13086,13086,University of Illinois Urbana-Champaign,PostDoc Res Assoc,Mechanical Sci & Engineering,,,CHINESE-ENGLISH,M,49628.8,509,1,0,0,0,0,1,0,0,0,0,0,,0,IL
