,Institution,Title,AdjSalary,PostdocNum,Senior,Fellow,Faculty,Scholar,Assistant,Clinical,Researcher,Teaching,Intern,Trainee,Associate,NIH_grants,NIH_order,NSF,NSF_order,State
11758,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11759,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11760,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11761,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11762,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11763,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11764,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11765,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11766,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11767,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11768,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11769,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11770,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11771,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11772,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11773,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11774,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11775,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11776,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11777,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11778,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11779,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11780,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11781,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11782,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11783,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11784,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11785,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11786,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11787,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11788,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11789,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11790,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11791,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11792,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11793,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11794,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11795,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11796,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11797,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11798,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,45444,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11799,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46334,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11800,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11801,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11802,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11803,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11804,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11805,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11806,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11807,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11808,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11809,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11810,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11811,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11812,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11813,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11814,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11815,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11816,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11817,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11818,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11819,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11820,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11821,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11822,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11823,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11824,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11825,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11826,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11827,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,46344,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11828,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11829,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11830,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11831,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11832,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11833,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11834,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11835,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11836,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11837,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11838,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11839,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11840,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11841,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11842,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11843,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11844,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11845,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11846,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11847,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11848,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11849,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11850,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11851,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11852,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11853,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11854,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11855,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11856,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11857,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11858,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11859,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11860,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11861,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11862,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11863,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11864,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11865,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11866,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11867,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11868,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11869,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11870,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11871,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11872,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11873,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11874,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11875,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11876,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11877,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11878,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11879,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11880,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47268,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11881,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47692,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11882,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47692,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11883,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47692,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11884,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47692,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11885,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,47844,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11886,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48000,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11887,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11888,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11889,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11890,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11891,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11892,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11893,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11894,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11895,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11896,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11897,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11898,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11899,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11900,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11901,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11902,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11903,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,48192,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11904,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11905,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11906,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11907,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11908,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11909,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11910,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11911,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11912,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11913,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11914,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11915,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11916,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11917,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11918,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11919,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11920,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11921,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11922,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11923,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11924,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11925,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11926,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11927,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11928,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11929,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11930,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11931,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11932,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11933,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11934,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11935,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11936,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11937,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11938,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11939,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11940,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11941,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11942,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11943,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11944,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11945,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11946,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
11947,University of Texas Southwestern,POSTDOCTORAL RESEARCHER,49152,528,0,0,0,0,0,0,1,0,0,0,0,177958152,5,442666,16,TX
